#{"t_start": 1759841860.184843, "env_id": "None"}
r,l,t
-4.0,2,3480.600284
-4.0,2,3480.708295
-4.0,2,3480.769401
-12.0,4,3480.846796
-4.0,2,3480.92444
-37.0,9,3481.182502
-8.0,3,3481.25969
60.0,10,3481.586097
-4.0,2,3481.722831
-4.0,2,3481.830327
-25.0,6,3482.091623
-21.0,5,3482.276212
-29.0,7,3482.493765
-4.0,2,3482.53981
-4.0,2,3482.633775
-62.0,14,3483.171394
-4.0,2,3483.294205
72.0,7,3483.605335
-4.0,2,3483.698866
-41.0,10,3484.166475
-4.0,2,3484.29018
60.0,10,3484.553268
-4.0,2,3484.645394
-4.0,2,3484.676422
-4.0,2,3484.706999
-8.0,3,3484.799126
-4.0,2,3484.876391
-4.0,2,3484.968891
72.0,7,3485.246292
-4.0,2,3485.308984
-4.0,2,3485.446884
-8.0,3,3485.53863
-4.0,2,3485.663875
-21.0,5,3485.850158
-21.0,5,3486.018172
-8.0,3,3486.172614
-4.0,2,3486.298304
-29.0,7,3486.608294
-4.0,2,3486.700893
-4.0,2,3486.823256
-4.0,2,3486.915124
-4.0,2,3487.039368
-4.0,2,3487.085155
-4.0,2,3487.194709
-4.0,2,3487.33442
-4.0,2,3487.490034
-33.0,8,3487.751747
-4.0,2,3487.829131
-12.0,4,3487.984664
-46.0,10,3488.277463
-12.0,4,3488.431945
64.0,9,3488.805567
-4.0,2,3488.958997
60.0,10,3489.32914
-33.0,8,3489.577138
-25.0,6,3489.792417
-4.0,2,3489.854711
-4.0,2,3489.963438
-8.0,3,3490.148718
-4.0,2,3490.287807
-4.0,2,3490.397102
-21.0,5,3490.655831
-4.0,2,3490.686811
64.0,9,3490.950185
-4.0,2,3491.105737
-32.0,9,3491.352377
-4.0,2,3491.535298
-37.0,9,3491.82863
-33.0,8,3492.167972
-4.0,2,3492.323966
-4.0,2,3492.387243
-8.0,3,3492.572796
64.0,9,3492.879714
-29.0,7,3493.11086
-50.0,11,3493.481602
-29.0,7,3493.698831
-33.0,8,3493.945966
-4.0,2,3494.008168
-4.0,2,3494.160543
-8.0,3,3494.317242
-54.0,12,3494.737051
-8.0,3,3494.892957
-29.0,7,3495.127108
-8.0,3,3495.389621
-4.0,2,3495.452082
-4.0,2,3495.576045
-4.0,2,3495.700601
-4.0,2,3495.840166
-8.0,3,3496.02452
-4.0,2,3496.180948
-28.0,8,3496.439161
-33.0,8,3496.672636
-37.0,9,3497.059256
-4.0,2,3497.152639
-4.0,2,3497.245398
-4.0,2,3497.339251
-4.0,2,3497.508514
-4.0,2,3497.616622
-4.0,2,3497.663273
-8.0,3,3497.818871
-21.0,5,3498.052253
-4.0,2,3498.176543
-28.0,8,3498.453041
-4.0,2,3498.609511
-33.0,8,3499.012268
-4.0,2,3499.073817
-4.0,2,3499.242963
-21.0,5,3499.428114
72.0,7,3499.66096
72.0,7,3500.068099
-4.0,2,3500.222454
-4.0,2,3500.329737
-4.0,2,3500.453598
64.0,9,3500.72963
-4.0,2,3500.898749
-4.0,2,3500.944625
-4.0,2,3500.990131
-4.0,2,3501.083281
-8.0,3,3501.20506
-4.0,2,3501.266977
-4.0,2,3501.373314
-4.0,2,3501.497782
-4.0,2,3501.713524
-4.0,2,3501.790559
-25.0,6,3501.959685
-54.0,12,3502.319784
-4.0,2,3502.489006
-4.0,2,3502.580577
72.0,7,3502.781053
72.0,7,3502.98306
-4.0,2,3503.17149
-4.0,2,3503.326951
-58.0,13,3503.775311
-8.0,3,3503.944294
-4.0,2,3504.021166
-32.0,9,3504.284773
-4.0,2,3504.424531
-4.0,2,3504.53288
-8.0,3,3504.59415
-4.0,2,3504.640976
-4.0,2,3504.846559
-21.0,5,3505.078435
-4.0,2,3505.202367
-4.0,2,3505.327246
-33.0,8,3505.514662
-4.0,2,3505.606359
-8.0,3,3505.668473
-16.0,5,3505.915887
-29.0,7,3506.408233
-29.0,7,3506.654108
-4.0,2,3506.760932
68.0,8,3507.084971
-25.0,6,3507.286724
-45.0,11,3507.626849
-33.0,8,3507.889171
-8.0,3,3507.982186
60.0,10,3530.974311
-20.0,6,3531.33027
-4.0,2,3531.500482
-29.0,7,3532.028277
-4.0,2,3532.213791
-4.0,2,3532.3511
-29.0,7,3532.784184
-4.0,2,3532.985595
72.0,7,3533.450924
-4.0,2,3533.573854
-29.0,7,3534.052258
-4.0,2,3534.220759
-28.0,8,3534.87254
-4.0,2,3535.090747
60.0,10,3535.784792
-41.0,10,3536.576234
-62.0,14,3537.413042
-24.0,7,3537.925525
-45.0,11,3538.697661
-4.0,2,3538.900733
-33.0,8,3539.458089
-66.0,15,3540.278823
-4.0,2,3540.448434
-33.0,8,3541.211614
-24.0,7,3541.781268
-4.0,2,3542.058164
72.0,7,3542.628997
-4.0,2,3542.957157
-4.0,2,3543.186838
72.0,7,3543.760158
-4.0,2,3543.99279
-4.0,2,3544.317774
-4.0,2,3544.490254
-4.0,2,3544.75197
-4.0,2,3544.96805
-29.0,7,3545.493008
-29.0,7,3546.004327
-4.0,2,3546.206007
-4.0,2,3546.452979
64.0,9,3547.08909
-4.0,2,3547.289405
-4.0,2,3547.461053
-4.0,2,3547.675433
-62.0,14,3548.627125
-4.0,2,3548.85933
-8.0,3,3549.058464
-4.0,2,3549.258403
-4.0,2,3549.490258
-4.0,2,3549.770642
-4.0,2,3549.987214
-4.0,2,3550.157522
-4.0,2,3550.392462
-4.0,2,3550.686069
72.0,7,3551.287646
-4.0,2,3551.486384
-8.0,3,3551.874786
60.0,10,3552.55461
60.0,10,3553.266072
-4.0,2,3553.465677
-41.0,10,3554.19468
-4.0,2,3554.411122
-24.0,7,3554.892746
-4.0,2,3555.078753
-4.0,2,3555.249006
-4.0,2,3555.403939
-4.0,2,3555.620314
-21.0,5,3556.008181
-29.0,7,3556.552495
-33.0,8,3557.140537
-41.0,10,3557.86577
-8.0,3,3558.050862
-4.0,2,3558.220836
-25.0,6,3558.637948
-62.0,14,3559.598835
-4.0,2,3559.815201
-4.0,2,3559.954182
-32.0,9,3560.682814
-32.0,9,3561.30153
-4.0,2,3561.486164
-32.0,9,3562.083317
-4.0,2,3562.253197
-32.0,9,3562.813397
-4.0,2,3563.046094
-29.0,7,3563.479401
-4.0,2,3563.667297
-54.0,12,3564.455908
-16.0,5,3564.907304
-62.0,14,3565.818477
-4.0,2,3566.051109
-4.0,2,3566.297689
-58.0,13,3567.304204
-4.0,2,3567.519071
-4.0,2,3567.6596
-4.0,2,3567.798437
-33.0,8,3568.462296
60.0,10,3569.139858
-33.0,8,3569.649469
-4.0,2,3569.789846
-4.0,2,3569.944737
-4.0,2,3570.083859
-32.0,9,3570.659322
-4.0,2,3570.907073
-37.0,9,3571.714732
-4.0,2,3571.930611
-4.0,2,3572.116894
-4.0,2,3572.286844
-20.0,6,3572.79687
-29.0,7,3573.320954
60.0,10,3574.095571
-4.0,2,3574.236967
72.0,7,3574.806523
60.0,10,3575.533347
-4.0,2,3575.719919
60.0,10,3576.353678
-4.0,2,3576.571974
72.0,7,3577.084375
-4.0,2,3577.34743
-4.0,2,3577.595387
-29.0,7,3578.352633
-4.0,2,3578.494492
-41.0,10,3579.235073
-4.0,2,3579.405879
-4.0,2,3579.543558
72.0,7,3580.052503
-36.0,10,3580.700237
-41.0,10,3581.520636
-37.0,9,3582.062397
-4.0,2,3582.38647
-4.0,2,3582.509192
-54.0,12,3584.624629
-4.0,2,3584.904186
-4.0,2,3585.119077
-54.0,12,3586.001904
-4.0,2,3586.157526
60.0,10,3586.822788
72.0,7,3587.287587
-32.0,9,3587.924043
68.0,8,3588.560158
72.0,7,3589.038416
-4.0,2,3589.207756
-4.0,2,3589.485723
68.0,8,3590.014297
72.0,7,3590.556064
-4.0,2,3590.788446
-33.0,8,3591.473269
60.0,10,3592.244523
-58.0,13,3593.15883
-4.0,2,3593.33037
72.0,7,3593.966935
-29.0,7,3594.539257
-32.0,9,3595.143705
-4.0,2,3595.42107
-41.0,10,3596.118454
-8.0,3,3596.319005
-37.0,9,3596.903585
-4.0,2,3597.103569
72.0,7,3597.710787
60.0,10,3598.390002
-4.0,2,3598.591304
-4.0,2,3598.840445
-4.0,2,3599.089015
-4.0,2,3599.259355
-12.0,4,3599.581985
-42.0,9,3600.228903
-4.0,2,3600.427773
-29.0,7,3600.999118
-4.0,2,3601.24675
-29.0,7,3601.802967
-4.0,2,3601.958096
-8.0,3,3602.222649
-4.0,2,3602.423327
-4.0,2,3602.576751
-4.0,2,3602.76114
-4.0,2,3602.929341
-21.0,5,3603.422764
-4.0,2,3603.63988
60.0,10,3604.378884
-4.0,2,3604.564555
-8.0,3,3604.80823
-4.0,2,3604.978143
-4.0,2,3605.193172
-4.0,2,3605.37812
-4.0,2,3605.595566
60.0,10,3606.399339
-4.0,2,3606.586017
-4.0,2,3606.802869
-41.0,10,3607.591091
-4.0,2,3607.838801
-4.0,2,3608.130124
-4.0,2,3608.395501
-4.0,2,3608.609173
-4.0,2,3608.748965
-4.0,2,3608.967283
72.0,7,3609.400257
-8.0,3,3609.650468
60.0,10,3610.546501
-4.0,2,3610.731531
-8.0,3,3611.026583
-4.0,2,3611.197452
-4.0,2,3611.369013
-16.0,5,3611.647358
-4.0,2,3611.862599
-4.0,2,3612.093887
-4.0,2,3612.389398
-4.0,2,3612.636336
-4.0,2,3612.808635
-29.0,7,3613.38294
-24.0,7,3613.879802
-37.0,9,3614.513335
-42.0,9,3615.133069
-4.0,2,3615.270908
-4.0,2,3615.499909
72.0,7,3616.232109
-25.0,6,3616.706253
-4.0,2,3616.87482
-4.0,2,3617.04206
-4.0,2,3617.350846
-4.0,2,3617.627974
-29.0,7,3618.090263
-16.0,5,3618.495299
-8.0,3,3618.806147
-4.0,2,3618.947894
72.0,7,3619.519053
-4.0,2,3619.656631
-28.0,8,3620.243398
-4.0,2,3620.426344
-4.0,2,3620.567252
-4.0,2,3620.797401
-4.0,2,3620.968203
-4.0,2,3621.140267
-32.0,9,3621.77713
-41.0,10,3622.488162
72.0,7,3622.969587
-4.0,2,3623.109868
-32.0,9,3623.822254
-4.0,2,3624.022023
-4.0,2,3624.192246
-50.0,11,3625.056972
-32.0,9,3625.707288
-4.0,2,3625.907643
-4.0,2,3626.187551
-8.0,3,3626.43554
-4.0,2,3626.699661
-4.0,2,3626.883626
-4.0,2,3627.101832
60.0,10,3627.890783
-4.0,2,3628.136761
60.0,10,3628.814997
-4.0,2,3628.984623
-4.0,2,3629.229021
60.0,10,3630.020368
72.0,7,3630.502047
-28.0,8,3631.008774
-4.0,2,3631.178801
60.0,10,3631.843564
-4.0,2,3632.045844
31.0,16,3633.147696
-8.0,3,3633.379453
64.0,9,3634.074611
60.0,10,3634.726118
-4.0,2,3635.006412
-4.0,2,3635.192288
-4.0,2,3635.376393
-25.0,6,3635.763542
-21.0,5,3636.089316
-4.0,2,3636.305814
52.0,12,3637.017892
60.0,10,3637.672416
-4.0,2,3637.873281
-4.0,2,3638.105395
-21.0,5,3638.555034
72.0,7,3638.990629
-8.0,3,3639.287825
-4.0,2,3639.427951
-21.0,5,3639.797562
-4.0,2,3639.966255
-4.0,2,3640.10464
-4.0,2,3640.355189
-62.0,14,3641.282266
-4.0,2,3641.547633
-29.0,7,3642.025752
60.0,10,3642.813554
-4.0,2,3642.953549
-8.0,3,3643.18545
-4.0,2,3643.371574
-37.0,9,3643.899945
64.0,9,3644.515686
-4.0,2,3644.731029
-4.0,2,3644.934628
-4.0,2,3645.107865
-4.0,2,3645.259849
-4.0,2,3645.461545
-4.0,2,3645.677213
-4.0,2,3645.909754
72.0,7,3646.342368
-4.0,2,3646.480845
-8.0,3,3646.696641
-8.0,3,3646.895309
-54.0,12,3647.668446
-4.0,2,3647.853254
-4.0,2,3648.149095
-4.0,2,3648.381143
-4.0,2,3648.6882
-58.0,13,3649.4928
-33.0,8,3650.06465
-4.0,2,3650.264342
-4.0,2,3650.512237
-4.0,2,3650.793222
-4.0,2,3650.933144
-4.0,2,3651.181001
-4.0,2,3651.35111
-36.0,10,3652.202816
-21.0,5,3652.592299
-8.0,3,3652.822365
-4.0,2,3652.993123
-32.0,9,3653.536331
-4.0,2,3653.751658
-33.0,8,3654.398683
-4.0,2,3654.64544
-4.0,2,3654.784247
-37.0,9,3655.400796
60.0,10,3656.129411
-4.0,2,3656.314535
-4.0,2,3656.530654
-4.0,2,3656.670252
-4.0,2,3656.870627
-4.0,2,3657.072868
-4.0,2,3657.290434
-4.0,2,3657.459622
-37.0,9,3658.016761
-8.0,3,3658.32487
-4.0,2,3658.527889
-8.0,3,3658.716779
-4.0,2,3658.963017
-4.0,2,3659.133787
-29.0,7,3659.65357
-8.0,3,3659.914365
-4.0,2,3660.099901
-8.0,3,3660.301012
-4.0,2,3660.5028
-4.0,2,3660.781799
-4.0,2,3660.951802
-4.0,2,3661.169805
-49.0,12,3662.005052
-4.0,2,3662.174425
64.0,9,3662.840928
-8.0,3,3663.074623
-4.0,2,3663.304866
-4.0,2,3663.506274
-41.0,10,3664.405102
-4.0,2,3664.575181
-4.0,2,3664.82086
-62.0,14,3665.81109
-41.0,10,3666.651
-33.0,8,3667.11609
-4.0,2,3667.316647
-29.0,7,3667.970001
-4.0,2,3668.202841
60.0,10,3669.008784
-4.0,2,3669.22559
-4.0,2,3669.412995
-4.0,2,3669.582359
-29.0,7,3670.152739
-4.0,2,3670.338488
-8.0,3,3670.553094
-33.0,8,3671.142226
-4.0,2,3671.297061
-8.0,3,3671.575741
-33.0,8,3672.114499
-4.0,2,3672.42299
-4.0,2,3672.697384
-4.0,2,3672.975637
-4.0,2,3673.147744
-21.0,5,3673.55079
-4.0,2,3673.782372
-4.0,2,3673.983335
-4.0,2,3674.323596
-50.0,11,3675.203002
-4.0,2,3675.480005
-4.0,2,3675.60374
-4.0,2,3675.851988
-54.0,12,3676.694037
-4.0,2,3676.833219
-4.0,2,3677.034659
-8.0,3,3677.250399
-4.0,2,3677.480829
-32.0,9,3678.212888
-12.0,4,3678.602287
-4.0,2,3678.817204
-4.0,2,3679.032041
-4.0,2,3679.217232
72.0,7,3679.620601
-4.0,2,3680.041301
60.0,10,3680.657089
-21.0,5,3680.983158
-29.0,7,3681.448293
60.0,10,3682.11408
-28.0,8,3682.626443
-4.0,2,3682.796803
-4.0,2,3682.998207
-4.0,2,3683.12095
-29.0,7,3683.521576
72.0,7,3684.030744
-4.0,2,3684.244034
18.0,18,3685.613521
-24.0,7,3686.264375
-33.0,8,3686.851709
-45.0,11,3687.722737
-24.0,7,3688.141752
-4.0,2,3688.295965
-4.0,2,3688.543213
-4.0,2,3688.744989
-4.0,2,3688.883766
-29.0,7,3689.314747
-8.0,3,3689.593477
-4.0,2,3689.810031
-4.0,2,3689.950365
-4.0,2,3690.136213
-12.0,4,3690.478022
-4.0,2,3690.618523
-21.0,5,3690.913569
-4.0,2,3691.097963
-4.0,2,3691.252994
-4.0,2,3691.499529
-4.0,2,3691.762922
-4.0,2,3691.995603
-4.0,2,3692.259506
60.0,10,3692.972798
60.0,10,3693.548445
-4.0,2,3693.71616
-33.0,8,3694.319822
60.0,10,3722.610297
72.0,7,3723.133226
-41.0,10,3723.79567
-4.0,2,3723.979273
-4.0,2,3724.147745
-8.0,3,3724.470165
-29.0,7,3724.98609
-33.0,8,3725.636251
-42.0,9,3726.289294
-4.0,2,3726.445299
-54.0,12,3727.41856
-62.0,14,3728.515224
-29.0,7,3729.05647
-4.0,2,3729.194141
-4.0,2,3729.456077
-4.0,2,3729.656063
-33.0,8,3730.367585
-4.0,2,3730.554203
-4.0,2,3730.817143
-37.0,9,3731.470825
72.0,7,3731.935822
-4.0,2,3732.136468
-32.0,9,3732.751201
-29.0,7,3733.257968
-4.0,2,3733.397761
-4.0,2,3733.582841
-45.0,11,3734.203934
-4.0,2,3734.420445
-4.0,2,3734.665621
-54.0,12,3735.547837
-8.0,3,3735.779098
-4.0,2,3736.026887
-4.0,2,3736.258618
-4.0,2,3736.414313
-4.0,2,3736.691164
-4.0,2,3736.955072
-21.0,5,3737.449784
-4.0,2,3737.684449
-4.0,2,3737.887324
-4.0,2,3738.027131
-8.0,3,3738.29019
60.0,10,3738.936954
-4.0,2,3739.073038
72.0,7,3739.627213
-4.0,2,3739.827315
-29.0,7,3740.550772
-4.0,2,3740.675956
-4.0,2,3740.893365
-29.0,7,3741.465414
-4.0,2,3741.668593
-16.0,5,3742.088121
-4.0,2,3742.289698
-33.0,8,3742.865327
-4.0,2,3743.080549
-4.0,2,3743.298523
-4.0,2,3743.499587
-54.0,12,3744.303617
-4.0,2,3744.536266
-12.0,4,3744.861236
-16.0,5,3745.219316
-4.0,2,3745.389791
-4.0,2,3745.590595
-4.0,2,3745.728483
-4.0,2,3746.007667
-24.0,7,3746.502635
-4.0,2,3746.673905
-4.0,2,3746.890941
-37.0,9,3747.620066
-4.0,2,3747.91165
-8.0,3,3748.252964
-20.0,6,3748.748729
-4.0,2,3749.027573
-4.0,2,3749.230272
64.0,9,3749.829775
-25.0,6,3750.433743
-29.0,7,3750.910546
72.0,7,3751.378589
-29.0,7,3751.856785
-8.0,3,3752.118814
-4.0,2,3752.258351
-32.0,9,3752.785564
-8.0,3,3753.09532
-4.0,2,3753.298389
-4.0,2,3753.438187
-4.0,2,3753.606972
-62.0,14,3754.472953
-29.0,7,3754.921397
-4.0,2,3755.059845
64.0,9,3755.659249
-21.0,5,3756.079014
-4.0,2,3756.218026
-4.0,2,3756.451772
-21.0,5,3756.852408
-4.0,2,3757.037699
-37.0,9,3757.715973
-4.0,2,3757.853461
-4.0,2,3758.038329
-49.0,12,3758.799293
-58.0,13,3759.745649
-4.0,2,3759.915985
-41.0,10,3760.822604
-4.0,2,3761.068515
-4.0,2,3761.312447
-4.0,2,3761.468199
-4.0,2,3761.731801
56.0,11,3762.430549
-29.0,7,3763.016063
-45.0,11,3763.634528
-20.0,6,3764.065773
-4.0,2,3764.237696
-33.0,8,3764.780927
-8.0,3,3765.029018
-33.0,8,3765.53821
-24.0,7,3765.971315
-4.0,2,3766.173355
-4.0,2,3766.516397
-4.0,2,3766.670974
-16.0,5,3767.026885
-4.0,2,3767.243721
-4.0,2,3767.41494
-4.0,2,3767.584942
-4.0,2,3767.772204
-4.0,2,3767.926712
-4.0,2,3768.097954
-4.0,2,3768.284425
72.0,7,3768.778402
-4.0,2,3769.007239
-4.0,2,3769.207919
-41.0,10,3769.889822
-29.0,7,3770.476987
-4.0,2,3770.676623
64.0,9,3771.202034
72.0,7,3771.649409
-4.0,2,3771.835395
-4.0,2,3771.988532
-4.0,2,3772.1583
-4.0,2,3772.389171
-4.0,2,3772.600435
-4.0,2,3772.766989
-4.0,2,3772.951725
72.0,7,3773.33845
-28.0,8,3773.894498
-4.0,2,3774.033033
-4.0,2,3774.232894
-4.0,2,3774.449416
-42.0,9,3775.225118
60.0,10,3775.87515
-4.0,2,3776.014576
-4.0,2,3776.23052
-8.0,3,3776.522874
-4.0,2,3776.784865
-4.0,2,3776.924801
-33.0,8,3777.438645
-113.0,23,3778.7709
72.0,7,3779.222126
-4.0,2,3779.422599
-45.0,11,3780.167828
-24.0,7,3780.615135
-4.0,2,3780.833235
-4.0,2,3781.035252
-4.0,2,3781.26534
-29.0,7,3781.82309
-4.0,2,3782.086219
60.0,10,3782.769107
-4.0,2,3783.062099
-8.0,3,3783.416424
-8.0,3,3783.667949
-4.0,2,3783.807646
-21.0,5,3784.162544
-4.0,2,3784.31844
-28.0,8,3784.935155
-4.0,2,3785.120551
-71.0,15,3786.017724
-4.0,2,3786.266633
-29.0,7,3786.856639
-4.0,2,3787.024548
-41.0,10,3787.676156
-4.0,2,3787.847511
-4.0,2,3788.032604
-4.0,2,3788.250514
-37.0,9,3788.776466
-29.0,7,3789.256536
60.0,10,3790.091999
-4.0,2,3790.277946
-4.0,2,3790.511202
72.0,7,3791.052394
-21.0,5,3791.410499
-37.0,9,3791.966517
-29.0,7,3792.385644
-37.0,9,3792.972729
-8.0,3,3793.249125
-4.0,2,3793.435801
-42.0,9,3794.069709
-33.0,8,3794.535914
-42.0,9,3795.153733
60.0,10,3795.804199
-4.0,2,3795.975511
-58.0,13,3796.948916
-12.0,4,3797.271854
-37.0,9,3797.876561
39.0,14,3798.713725
-4.0,2,3798.945529
-4.0,2,3799.192095
-29.0,7,3799.731936
39.0,14,3800.612806
64.0,9,3801.273549
-37.0,9,3802.000761
72.0,7,3802.432604
-4.0,2,3802.604175
-4.0,2,3802.790661
-4.0,2,3802.977356
-24.0,7,3803.609485
-4.0,2,3803.810445
-36.0,10,3804.441573
-28.0,8,3805.194499
-46.0,10,3805.951303
60.0,10,3806.765671
72.0,7,3807.306142
60.0,10,3807.971522
-4.0,2,3808.173629
-41.0,10,3808.839702
72.0,7,3809.304868
-62.0,14,3810.386912
-4.0,2,3810.587862
60.0,10,3811.26984
-58.0,13,3812.017608
72.0,7,3812.619716
-4.0,2,3812.790755
-8.0,3,3813.161047
-29.0,7,3813.690244
60.0,10,3814.357514
-4.0,2,3814.589349
-4.0,2,3814.758357
-4.0,2,3814.899247
-24.0,7,3815.265538
-28.0,8,3815.851394
-4.0,2,3816.144823
68.0,8,3816.861419
-4.0,2,3817.076059
-16.0,5,3817.461526
-4.0,2,3817.600663
-4.0,2,3817.773355
-4.0,2,3818.130263
-4.0,2,3818.346252
-4.0,2,3818.514715
-4.0,2,3818.639071
-29.0,7,3819.068405
-4.0,2,3819.208724
-4.0,2,3819.394824
-4.0,2,3819.59547
-66.0,15,3820.510446
60.0,10,3821.250825
60.0,10,3821.994046
64.0,9,3822.523838
72.0,7,3823.093889
-4.0,2,3823.247999
-4.0,2,3823.495666
-92.0,19,3824.816071
-62.0,14,3825.713754
60.0,10,3826.441143
-4.0,2,3826.640346
-21.0,5,3827.123074
-53.0,13,3827.885234
-4.0,2,3828.056233
-41.0,10,3828.645678
-4.0,2,3828.908947
-4.0,2,3829.063365
-4.0,2,3829.357416
56.0,11,3830.056212
-24.0,7,3830.504237
-4.0,2,3830.799649
-36.0,10,3831.746593
-4.0,2,3831.963804
-4.0,2,3832.164761
-25.0,6,3832.502172
60.0,10,3833.149567
-4.0,2,3833.348585
-4.0,2,3833.489553
72.0,7,3833.964696
-4.0,2,3834.199257
-4.0,2,3834.369659
64.0,9,3835.004598
-37.0,9,3835.61186
-4.0,2,3835.796854
-4.0,2,3836.05892
-25.0,6,3836.496797
-4.0,2,3836.65147
-4.0,2,3836.897013
-4.0,2,3837.01935
-37.0,9,3837.608981
35.0,15,3838.686806
19.0,19,3839.825028
-33.0,8,3840.502855
-4.0,2,3840.720181
60.0,10,3841.247873
-4.0,2,3841.386358
-54.0,12,3842.16272
-28.0,8,3842.718442
-37.0,9,3843.351729
-4.0,2,3843.582504
-32.0,9,3844.261596
-4.0,2,3844.401559
72.0,7,3845.018686
64.0,9,3845.755478
60.0,10,3846.377104
-4.0,2,3846.562578
-4.0,2,3846.807004
-4.0,2,3847.021629
-4.0,2,3847.206681
-4.0,2,3847.469425
-4.0,2,3847.609985
-29.0,7,3848.183352
-4.0,2,3848.385594
72.0,7,3848.959691
-4.0,2,3849.100331
-4.0,2,3849.239436
-24.0,7,3849.737504
-4.0,2,3850.016224
-4.0,2,3850.312176
-4.0,2,3850.451686
-25.0,6,3851.00441
-62.0,14,3851.980191
-16.0,5,3852.430775
60.0,10,3853.144848
-12.0,4,3853.595248
-4.0,2,3853.89013
-4.0,2,3854.061208
-37.0,9,3854.617266
-4.0,2,3854.802421
-4.0,2,3854.986047
-4.0,2,3855.18689
-50.0,11,3855.897156
-4.0,2,3856.037087
-29.0,7,3856.549552
-4.0,2,3856.796215
-29.0,7,3857.415836
-58.0,13,3858.418451
-4.0,2,3858.620631
-29.0,7,3859.316937
-21.0,5,3859.65858
-4.0,2,3859.783432
-4.0,2,3859.9525
-4.0,2,3860.185314
-33.0,8,3860.804236
-4.0,2,3861.005064
-4.0,2,3861.252979
-25.0,6,3861.620272
-4.0,2,3861.870796
-21.0,5,3862.225547
-29.0,7,3862.82977
64.0,9,3863.398134
-75.0,16,3864.448544
-32.0,9,3865.095783
-4.0,2,3865.495418
-4.0,2,3865.681283
-4.0,2,3865.881767
-4.0,2,3866.175382
-33.0,8,3866.730564
-4.0,2,3867.007634
72.0,7,3867.580588
72.0,7,3868.156714
-8.0,3,3868.403718
-8.0,3,3868.763744
-4.0,2,3869.180866
-4.0,2,3869.431437
-53.0,13,3870.267384
-21.0,5,3870.624936
-8.0,3,3870.934828
-8.0,3,3871.179861
-21.0,5,3871.537705
-45.0,11,3872.358219
-67.0,14,3873.209437
-4.0,2,3873.42715
64.0,9,3873.951462
-4.0,2,3874.120139
-32.0,9,3874.801103
-4.0,2,3874.974242
-83.0,18,3876.227554
-41.0,10,3876.861553
-4.0,2,3877.080564
-4.0,2,3877.221174
-37.0,9,3877.749449
60.0,10,3878.446729
-4.0,2,3878.707996
-4.0,2,3878.972878
-4.0,2,3879.157491
-4.0,2,3879.313687
-4.0,2,3879.513891
-4.0,2,3879.760842
-4.0,2,3879.992624
-4.0,2,3908.860335
-4.0,2,3909.075875
-4.0,2,3909.292806
-4.0,2,3909.462925
-54.0,12,3910.249078
-62.0,14,3911.114436
-4.0,2,3911.271249
-4.0,2,3911.456419
-4.0,2,3911.580549
60.0,10,3912.32187
-46.0,10,3913.051275
-4.0,2,3913.361052
-33.0,8,3913.902383
-4.0,2,3914.057598
-37.0,9,3914.645603
-4.0,2,3914.861271
-29.0,7,3915.403745
-4.0,2,3915.666179
-21.0,5,3916.050884
-33.0,8,3916.579361
-4.0,2,3916.750403
-4.0,2,3916.969095
-4.0,2,3917.244332
-29.0,7,3917.787074
-29.0,7,3918.419359
-16.0,5,3918.778296
-4.0,2,3919.135752
-4.0,2,3919.336858
-4.0,2,3919.538157
-4.0,2,3919.708194
-4.0,2,3919.92533
-4.0,2,3920.202346
60.0,10,3920.959582
-4.0,2,3921.128454
-29.0,7,3921.667615
-4.0,2,3921.870706
-42.0,9,3922.533609
60.0,10,3922.929703
-46.0,10,3923.256857
-78.0,18,3923.782901
-25.0,6,3924.029243
-4.0,2,3924.045321
-45.0,11,3924.588671
-4.0,2,3924.71229
-4.0,2,3924.83494
-54.0,12,3925.158672
-4.0,2,3925.29938
-4.0,2,3925.375598
-4.0,2,3925.514349
-41.0,10,3925.777397
-4.0,2,3925.8709
-4.0,2,3925.963439
-66.0,15,3926.812994
-74.0,17,3927.35534
-54.0,12,3927.849183
-4.0,2,3928.004706
-46.0,10,3928.346908
-4.0,2,3928.468905
-4.0,2,3928.529732
-4.0,2,3928.69912
-29.0,7,3928.960245
-4.0,2,3929.083863
-4.0,2,3929.129779
-4.0,2,3929.253182
-4.0,2,3929.378208
-4.0,2,3929.519001
-62.0,14,3929.964915
-4.0,2,3930.027794
-4.0,2,3930.073476
-4.0,2,3930.150765
-4.0,2,3930.242019
-41.0,10,3930.675276
-8.0,3,3930.812308
-4.0,2,3930.982319
-4.0,2,3931.057877
-33.0,8,3931.259585
-53.0,13,3931.819391
-32.0,9,3932.220325
-21.0,5,3932.343952
-32.0,9,3932.683067
-4.0,2,3932.744101
-41.0,10,3933.082115
-62.0,14,3933.641245
-4.0,2,3933.765113
-4.0,2,3933.902283
-29.0,7,3934.085239
-4.0,2,3934.193861
-4.0,2,3934.255057
-49.0,12,3934.856337
-4.0,2,3934.948628
-4.0,2,3935.057466
-4.0,2,3935.258436
-4.0,2,3935.351455
-4.0,2,3935.445094
60.0,10,3935.893774
-41.0,10,3936.328461
-33.0,8,3936.669504
-45.0,11,3937.088731
-4.0,2,3937.18118
-4.0,2,3937.305159
-4.0,2,3937.382281
-4.0,2,3937.506134
-4.0,2,3937.675621
-46.0,10,3937.987694
-125.0,26,3938.914615
-45.0,11,3939.267746
-4.0,2,3939.389452
